Osnovna šola Angela Besednjaka Maribor
Osnovna šola Livade - Izola
Osnovna šola Košana
Osnovna šola III Murska Sobota
Osnovna šola Stanka Vraza Ormož
Osnovna šola Gradec Podružnièna osnovna šola Vaèe
Osnovna šola Ivana Groharja
Osnovna šola Tišina
Osnovna šola Ane Gale Sevnica
Osnovna šola Cerklje ob Krki
Osnovna šola Mengeš
Osnovna šola Ledina
Osnovna šola Èrni Vrh
Prva osnovna šola Slovenj Gradec
Osnovna šola Radlje ob Dravi
Osnovna šola Brinje Grosuplje
Osnovna šola Turnišèe
Osnovna šola Nove Fužine
Osnovna šola Janka Kersnika Brdo
Osnovna šola Stièna
Osnovna šola Braslovèe
JVIZ I. Osnovna šola Rogaška Slatina
Osnovna šola Benedikt
Osnovna šola Jožeta Moškrièa 
Osnovna šola Trnovo
Osnovna šola Center Novo mesto
Osnovna šola Danila Lokarja Ajdovšèina
Vzgojni zavod Planina
Osnovna šola narodnega heroja Rajka Hrastnik Podružnièna šola Dol pri Hrastniku
Osnovna šola Istrskega odreda Graèišèe
Osnovna šola dr. Janeza Mencingerja Bohinjska Bistrica
Osnovna šola Matije Èopa Kranj
Osnovna šola Markovci
Osnovna šola Jurija Vege 
Osnovna šola Vojke Šmuc Izola
Osnovna šola Milana Šuštaršièa 
Osnovna šola Ivana Cankarja Vrhnika
Osnovna šola Janka Ribièa Cezanjevci
Osnovna šola Kolezija
Osnovna šola Blaža Arnièa Luèe
Osnovna šola Davorina Jenka Cerklje na Gorenjskem
Osnovna šola Bièevje
"Osnovna šola ""Koroški jeklarji"" Ravne na Koroškem"
Osnovna šola Škofljica
Osnovna šola Puconci
Osnovna šola Mirna
Osnovna šola Loèe
Osnovna šola Stopièe
Osnovna šola Hajdina
Osnovna šola Dante Alighieri Izola
I. osnovna šola Žalec
Osnovna šola Ivana Cankarja Ljutomer Enota s prilagojenim programom
Osnovna šola Ljudevita Pivka Ptuj
Osnovna šola Miška Kranjca 
Osnovna šola Mežica
Osnovna šola Ljubno ob Savinji
Osnovna šola Tabor I Maribor
Osnovna šola Naklo
Osnovna šola Dušana Bordona Semedela - Koper
Osnovna šola Louisa Adamièa Grosuplje
Osnovna šola Neznanih talcev Dravograd
Osnovna šola Sladki Vrh
Osnovna šola Lenart
Osnovna šola dr. Antona Trstenjaka Negova
Osnovna šola Pivka
Osnovna šola Primoža Trubarja Laško Podružnica Debro
Osnovna šola Šenèur
Osnovna šola Draga Kobala Maribor
Osnovna šola Fara
Osnovna šola Brezovica pri Ljubljani
Osnovna šola Belokranjskega odreda Semiè
Osnovna šola Pod goro Slovenske Konjice Enota s prilagojenim uènim programom
Osnovna šola Ferda Vesela Podružnica v Centru za zdravljenje bolezni otrok
Osnovna šola Železniki
Osnovna šola Cankova
Osnovna šola Središèe ob Dravi
Osnovna šola Maksa Pleteršnika Pišece
Osnovna šola Slave Klavore Maribor
Osnovna šola heroja Janeza Hribarja Stari trg pri Ložu
Osnovna šola Tabor Logatec
Osnovna šola dr. Jožeta Toporišièa Dobova
Osnovna šola Franceta Prešerna Kranj
Osnovna šola Lesièno
Osnovna šola Šmartno na Pohorju
Osnovna šola Bežigrad
Osnovna šola dr. Ivana Korošca Borovnica
Osnovna šola Jurièevega Drejèka Ravne na Koroškem
II. Osnovna šola Žalec
Osnovna šola Mislinja
Osnovna šola Deskle
Center za sluh in govor Maribor
2. osnovna šola Slovenska Bistrica
Osnovna šola Preska Podružnica Topol
Center za usposabljanje Elvira Vatovec Strunjan
Osnovna šola Žirovnica
Osnovna šola Sostro
Osnovna šola Destrnik - Trnovska vas
Zavod sv. Stanislava Osnovna šola Alojzija Šuštarja Ljubljana
Osnovna šola Janeza Kuharja Razkrižje
Osnovna šola Milojke Štrukelj Nova Gorica
Osnovna šola Franceta Prešerna Èrenšovci
Osnovna šola Frana Kranjca
Osnovna šola Glazija
Center za usposabljanje vzgojo in izobraževanje Janeza Levca Ljubljana
Osnovna šola Dutovlje
Center za vzgojo izobraževanje in usposabljanje Velenje
Osnovna šola 16. decembra Mojstrana
Osnovna šola Josipa Vandota Kranjska Gora
Osnovna šola Sveta Ana
Osnovna šola Antona Globoènika Postojna
Osnovna šola Mala Nedelja
Osnovna šola Kungota
Osnovna šola dr. Pavla Lunaèka Šentrupert
Osnovna šola Vodice
Osnovna šola Miška Kranjca Velika Polana
Osnovna šola Rudolfa Maistra Šentilj 
Waldorfska šola Ljubljana enota Maribor
Osnovna šola dr. Franja Žgeèa Dornava
Osnovna šola Log - Dragomer
Osnovna šola Vransko - Tabor
Osnovna šola Miroslava Vilharja Podružnièna šola s prilagojenim uè.prog.
Osnovna šola Šmartno 
Osnovna šola Mihe Pintarja - Toleda Velenje
Osnovna šola Jurija Dalmatina Krško
Osnovna šola Mozirje
Osnovna šola Mirna Podružnica s prilagojenim programom
Osnovna šola Brusnice
Druga osnovna šola Slovenj Gradec
Osnovna šola Velika Dolina
Osnovna šola Pohorskega odreda Slovenska Bistrica
Osnovna šola Adama Bohorièa Brestanica
Osnovna šola dr. Franceta Prešerna 
Osnovna šola Riharda Jakopièa Ljubljana
Osnovna šola Reèica ob Savinji
Osnovna šola Jožeta Krajca Rakek
Osnovna šola bratov Polanèièev Maribor
Osnovna šola Dragomirja Benèièa - Brkina Hrpelje
Osnovna šola Litija
Osnovna šola Podzemelj
Osnovna šola Juršinci
Osnovna šola Podlehnik
Osnovna šola Podgorje pri Slovenj Gradcu
Osnovna šola Vuzenica
Osnovna šola Koprivnica
Osnovna šola Bogojina
Osnovna šola Poljane
Osnovna šola Vavta vas
Osnovna šola Antona Aškerca Velenje
Osnovna šola Videm Podružnièna šola Leskovec
Osnovna šola Žužemberk
Osnovna šola Škofja Loka - Mesto
Osnovna šola Šalek Velenje
Osnovna šola 8 talcev Logatec
Osnovna šola Bojana Ilicha Maribor
Osnovna šola Bistrica 
Osnovna šola Valentina Vodnika Ljubljana
Osnovna šola Mladika Ptuj
Osnovna šola Koper
Osnovna šola Ivanjkovci
Osnovna šola I Murska Sobota
Osnovna šola Rovte
Osnovna šola Poldeta Stražišarja Jesenice
Osnovna šola Krmelj
Osnovna šola Ivana Kavèièa Izlake
Osnovna šola Nazarje
Osnovna šola Dobravlje
Osnovna šola Podgorje pri Slovenj Gradcu Podružnica Razbor
Tretja osnovna šola Slovenj Gradec
Osnovna šola Stièna Podružnièna šola Zagradec
Osnovna šola Bršljin
Osnovna šola Franceta Bevka 
Osnovna šola Vojnik
Osnovna šola Domžale
Osnovna šola Raka
Osnovna šola Sveti Tomaž
Osnovna šola Brezno - Podvelka
Osnovna šola Livada 
Osnovna šola Komenda Moste
Osnovna šola Antona Janše Radovljica
Osnovna šola Trebnje
Osnovna šola dr. Janka Šlebingerja Gornja Radgona
Osnovna šola Gabrovka - Dole Podružnièna osnovna šola Dole pri Litiji
Osnovna šola Ljubeèna
Osnovna šola Frana Kocbeka Gornji Grad
Osnovna šola Starše
Osnovna šola Lovrenc na Pohorju
Osnovna šola Pod goro Slovenske Konjice
Osnovna šola Franca Lešnika - Vuka Slivnica pri Mariboru
Osnovna šola dr. Antona Debeljaka Loški Potok
Osnovna šola Karla Destovnika-Kajuha Šoštanj
Osnovna šola Janka Modra Dol pri Ljubljani
Osnovna šola Anice Èernejeve Makole
Osnovna šola Seèovlje
Osnovna šola Videm
Osnovna šola Stroèja vas
Osnovna šola Orehek Kranj
Osnovna šola Ob Rinži Koèevje
Osnovna šola in vrtec Ankaran
Osnovna šola Leona Štuklja Maribor
Osnovna šola Bizeljsko
Osnovna šola Kozje
Osnovna šola Franceta Prešerna Maribor
Montessori inštitut Zavod za pomoè staršem pri razvoju otrok
Osnovna šola Poljane Ljubljana
Osnovna šola Polhov Gradec
Osnovna šola Duplek
Center za izobraževanje rehabilitacijo in usposabljanje Vipava
Osnovna šola Odranci
Osnovna šola Majde Vrhovnik Ljubljana
Osnovna šola Radlje ob Dravi Podružnica Remšnik
Osnovna šola Prebold
Osnovna šola Jarenina
Osnovna šola Ivana Tavèarja Gorenja vas
Osnovna šola Leskovec pri Krškem
Osnovna šola Mokronog
Osnovna šola Toma Brejca Kamnik
Osnovna šola Kamnica
Osnovna šola Prevole
Osnovna šola Primoža Trubarja Velike Lašèe
Osnovna šola Antona Ukmarja Koper
Osnovna šola Minke Namestnik- Sonje Slovenska Bistrica
Osnovna šola Venclja Perka 
Osnovna šola Simona Jenka Kranj
Osnovna šola Preserje pri Radomljah
Osnovna šola Stièna Podružnièna šola Višnja Gora
Osnovna šola Vižmarje - Brod
Osnovna šola Zreèe
Dvojezièna osnovna šola Prosenjakovci
Osnovna šola Gradec
Osnovna šola Èepovan
Osnovna šola Preska
Osnovna šola Pohorskega bataljona Oplotnica Podružnièna šola Kebelj
Osnovna šola Martina Konšaka Maribor
Osnovna šola Šempas
Osnovna šola Ivana Cankarja Ljutomer
Osnovna šola Hruševec Šentjur
Osnovna šola Antona Bezenška Frankolovo
Osnovna šola Frana Albrehta Kamnik
Osnovna šola Stražišèe Kranj
Osnovna šola Vodmat
Osnovna šola Brinje Grosuplje Podružnièna osnovna šola s prilagojenim programom
Osnovna šola Loka Èrnomelj
Osnovna šola Grad
Osnovna šola Idrija
Osnovna šola Križevci
Osnovna šola Litija POŠ s prilagojenim programom
Osnovna šola Ormož
Osnovna šola Gorica Velenje
Osnovna šola Gornji Petrovci
Osnovna šola Antona Šibelja - Stjenka Komen
Osnovna šola Šentjernej
Osnovna šola Ribnica na Pohorju
Osnovna šola Ivana Cankarja Maribor
Osnovna šola XIV. divizije Senovo
Osnovna šola Štore
Osnovna šola Hudinja
Osnovna šola Spodnja Idrija
Osnovna šola Zbora odposlancev Koèevje
Osnovna šola Rudija Mahnièa - Brkinca Pregarje
Osnovna šola Toneta Èufarja
Osnovna šola Korena
Osnovna šola Artièe
Osnovna šola Elvire Vatovec Prade - Koper
Osnovna šola Horjul
Osnovna šola Simona Jenka Kranj Podružnica Center
Osnovna šola Kašelj
Osnovna šola Brežice
Osnovna šola Milan Majcen Šentjanž
Osnovna šola Martina Krpana Ljubljana
Osnovna šola Grm Novo mesto
Osnovna šola Antona Tomaža Linharta Radovljica
Osnovna šola Toneta Okrogarja 
Osnovna šola Šturje Ajdovšèina
Osnovna šola Šmarjeta
Osnovna šola Slivnica pri Celju
Osnovna šola Koseze
Osnovna šola Toneta Pavèka
Osnovna šola Dravlje
Osnovna šola Šmartno pod Šmarno goro
Osnovna šola F. S. Finžgarja Lesce
Osnovna šola Fram
Osnovna šola Blaža Kocena Ponikva
Osnovna šola Primoža Trubarja Laško
Osnovna šola Vincenzo e Diego de Castro Piran Podružnièna šola Seèovlje
Osnovna šola Franceta Bevka Tolmin
Osnovna šola Pier Paolo Vergerio il Vecchio Koper
Osnovna šola Pohorskega odreda Slov. Bistrica Podružnica Zgornja Ložnica
Osnovna šola Boštanj
Osnovna šola Frana Erjavca Nova Gorica
Osnovna šola Dobrepolje
VIZ Osnovna šola Rogatec
VIZ II. OŠ Rogaška Slatina
Osnovna šola Pohorskega bataljona Oplotnica
Osnovna šola Cirkulane - Zavrè Podružnica Zavrè
Osnovna šola Polzela
Osnovna šola Dobrovo
Osnovna šola Savsko naselje
Osnovna šola Šmartno v Tuhinju
Osnovna šola in vrtec Sveta Trojica
Osnovna šola Cirkovce
Osnovna šola Dolenjske Toplice
Osnovna šola Dob
Osnovna šola Karla Destovnika Kajuha Ljubljana
Osnovna šola Livada Velenje
Osnovna šola Toneta Tomšièa Knežak
Osnovna šola Prežihovega Voranca Jesenice
Osnovna šola Otoèec
Osnovna šola IV. Murska Sobota
Osnovna šola Maleènik
Osnovna šola in vrtec Apaèe
Osnovna šola Ljudski vrt Ptuj
Osnovna šola Otlica
Osnovna šola dr. Slavka Gruma 
Osnovna šola Veržej
Osnovna šola Kuzma
Dvojezièna osnovna šola I Lendava
Osnovna šola Kapela
Osnovna šola Oskarja Kovaèièa Škofije
Osnovna šola Volièina
Osnovna šola Kidrièevo
Osnovna šola Gorje
Mladinski dom Jarše Ljubljana
Osnovna šola narodnega heroja Rajka Hrastnik
Osnovna šola Ferda Vesela Šentvid pri Stièni
Osnovna šola Dragomelj
Osnovna šola Ivana Skvarèe 
Osnovna šola Ludvika Pliberška Maribor
Center za izobraževanje rehabilitacijo in usposabljanje Kamnik
Osnovna šola Bovec
Osnovna šola Elvire Vatovec Prade - Koper Podružnica Sv. Anton
Osnovna šola Vransko -Tabor  Podružnièna osnovna šola Tabor
Osnovna šola Veliki Gaber
Osnovna šola Maksa Durjave Maribor
Osnovna šola Matije Valjavca Preddvor
Osnovna šola Rudolfa Ukovièa Podgrad
Osnovna šola Dornberk
Osnovna šola Danile Kumar
Osnovna šola Blanca
Osnovna šola Staneta Žagarja Kranj
Osnovna šola Neznanih talcev Dravograd Podružnica Ojstrica
Osnovna šola Šmartno pri Slovenj Gradcu
Osnovna šola Ob Dravinji Slovenske Konjice
Osnovna šola Rada Robièa Limbuš
Osnovna šola Velika Nedelja
Osnovna šola Ljubo Šercer
Osnovna šola Jelšane
Osnovna šola Louisa Adamièa Grosuplje Podružnica Šmarje Sap
Osnovna šola Tržišèe
Osnovna šola Antona Ingolièa Spodnja Polskava
Osnovna šola Gornja Radgona enota s prilagojenim programom
Osnovna šola Dobrna
Osnovna šola Èrna na Koroškem Podružnica Javorje
Osnovna šola Zadobrova
Osnovna šola Majšperk
Osnovna šola Vitka Pavlièa Hrastnik
Osnovna šola Franca Rozmana - Staneta Maribor
Osnovna šola Janka Glazerja Ruše
Osnovna šola narodnega heroja Rajka Hrastnik oddelki za izobraževanje otrok s posebnimi potrebami 
Osnovna šola II Murska Sobota
Osnovna šola Solkan
Osnovna šola Šmarje pri Jelšah
Osnovna šola Planina pri Sevnici
Osnovna šola Draga Bajca Vipava
Osnovna šola Prežihovega Voranca 
Osnovna šola Dušana Muniha Most na Soèi
Osnovna šola Podgora Kuteževo
Osnovna šola Kajetana Kovièa Radenci
I. osnovna šola Celje
Osnovna šola Miroslava Vilharja Postojna
Osnovna šola Simona Gregorèièa Kobarid
Osnovna šola 27. julij 
Osnovna šola Dragotina Ketteja Ilirska Bistrica
Osnovna šola Križe
Osnovna šola Gustava Šiliha Velenje
