izb0;izb1;izb2;izb3;izb4;izb5;izb6;izb7;izb8;izb9;izb10;izb11;izb12;izb13;izb14;izb15;izb16;izb17;izb18;izb19;izb20;izb21;izb22;izb23;izb24;izb25;izb26;izb27;izb28;izb29;izb30;izb31;izb32;izb33;izb34;izb35;izb36;izb37;izb38;izb39;izb40;izb41;izb42;izb43;izb44;izb45;izb46;izb47;izb48;izb49;izb50;izb51;izb52;izb53;izb54;izb55;izb56;izb57;izb58;izb59
0.0102857142857;0.0;0.00571428571429;0.0;0.0;0.008;0.00571428571429;0.0;0.0;0.0148571428571;0.0;0.0228571428571;0.0;0.0125714285714;0.0;0.00685714285714;0.008;0.0171428571429;0.0;0.00914285714286;0.0;0.0;0.00914285714286;0.0137142857143;0.0;0.0;0.00457142857143;0.016;0.0;0.00342857142857;0.0;0.00914285714286;0.0137142857143;0.0;0.00914285714286;0.00685714285714;0.00914285714286;0.0;0.0;0.0137142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00457142857143;0.0;0.00685714285714;0.0;0.00914285714286;0.0217142857143;0.0;0.00914285714286;0.0;0.00914285714286;0.0;0.0217142857143;0.0
0.00409988818487;0.0;0.00298173686172;0.0;0.0;0.0;0.00111815132315;0.0;0.0;0.00708162504659;0.00447260529258;0.00633619083116;0.00223630264629;0.00409988818487;0.0;0.0;0.0096906448006;0.0;0.0;0.0;0.00633619083116;0.00447260529258;0.0;0.00819977636974;0.0;0.0;0.00260901975401;0.00857249347745;0.00186358553858;0.00521803950801;0.0;0.00894521058517;0.00447260529258;0.0;0.0048453224003;0.0;0.00223630264629;0.0;0.0;0.0074543421543;0.0;0.00335445396944;0.00223630264629;0.0;0.0;0.0074543421543;0.00372717107715;0.00149086843086;0.0;0.00372717107715;0.0;0.0;0.00670890793887;0.0;0.0048453224003;0.00149086843086;0.0122996645546;0.00298173686172;0.0048453224003;0.0
0.00835488362841;0.0;0.0;0.0;0.0;0.0;0.0;0.00179033220609;0.0;0.00736025462502;0.00258603540879;0.00238710960812;0.0;0.00198925800676;0.0;0.00258603540879;0.00437636761488;0.00139248060473;0.0;0.0;0.00179033220609;0.0;0.00278496120947;0.00258603540879;0.0;0.00278496120947;0.00875273522976;0.00835488362841;0.00159140640541;0.00477421921623;0.00238710960812;0.00954843843246;0.0;0.00198925800676;0.00179033220609;0.0;0.00139248060473;0.0;0.0033817386115;0.00298388701015;0.0;0.00576884821961;0.0;0.0;0.00596777402029;0.00218818380744;0.0;0.00258603540879;0.00238710960812;0.0;0.0;0.00318281281082;0.0;0.00397851601353;0.00954843843246;0.00656455142232;0.00457529341556;0.00915058683111;0.00358066441217;0.0
0.00128299120235;0.0;0.00183284457478;0.0;0.0;0.00219941348974;0.00091642228739;0.00183284457478;0.000366568914956;0.00733137829912;0.00109970674487;0.00238269794721;0.0;0.000549853372434;0.0;0.00146627565982;0.000733137829912;0.00201612903226;0.0;0.0;0.00274926686217;0.0;0.00238269794721;0.0;0.0;0.00219941348974;0.00366568914956;0.00458211143695;0.0016495601173;0.0016495601173;0.00293255131965;0.00531524926686;0.0;0.0;0.00109970674487;0.0;0.0;0.0;0.00458211143695;0.00311583577713;0.0;0.00311583577713;0.00109970674487;0.00109970674487;0.00183284457478;0.0016495601173;0.0;0.00348240469208;0.0;0.00238269794721;0.0;0.00274926686217;0.0;0.00238269794721;0.00219941348974;0.00348240469208;0.00623167155425;0.0;0.00274926686217;0.00128299120235
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00760938490805;0.0;0.0;0.0;0.0139505389981;0.00887761572606;0.0;0.00253646163602;0.0;0.0;0.00570703868104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00570703868104;0.0;0.00887761572606;0.0;0.00634115409004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00760938490805;0.0;0.00824350031706;0.0;0.0;0.0;0.0;0.0;0.0158528852251;0.0101458465441;0.0;0.0;0.0;0.0;0.0;0.0;0.00443880786303;0.00697526949905;0.0;0.0164870006341;0.0
0.0045871559633;0.0;0.00375312760634;0.0;0.0;0.0;0.00125104253545;0.0;0.0;0.00542118432027;0.0;0.0045871559633;0.0;0.00417014178482;0.0;0.0;0.0129274395329;0.00834028356964;0.0;0.0;0.00333611342786;0.0;0.0;0.0;0.00417014178482;0.0;0.00250208507089;0.00583819849875;0.0;0.0;0.0;0.0045871559633;0.0;0.00333611342786;0.0116763969975;0.00959132610509;0.00417014178482;0.0;0.00542118432027;0.00333611342786;0.0;0.00250208507089;0.000417014178482;0.0;0.00250208507089;0.0129274395329;0.0;0.00500417014178;0.0;0.00333611342786;0.0;0.00500417014178;0.0;0.012093411176;0.00583819849875;0.00417014178482;0.0045871559633;0.00333611342786;0.00375312760634;0.0
0.00412087912088;0.0;0.00457875457875;0.0;0.0;0.00228937728938;0.0;0.0;0.0;0.0114468864469;0.0;0.00549450549451;0.0;0.00961538461538;0.0;0.0;0.00412087912088;0.0;0.0;0.0;0.0;0.0;0.0;0.00228937728938;0.0;0.00686813186813;0.00274725274725;0.003663003663;0.0;0.00457875457875;0.0;0.00549450549451;0.003663003663;0.0;0.00732600732601;0.0;0.0;0.0;0.0;0.00457875457875;0.0;0.00641025641026;0.0;0.00274725274725;0.0;0.0;0.0;0.00320512820513;0.0;0.0;0.0;0.00641025641026;0.0;0.00457875457875;0.00320512820513;0.00686813186813;0.00778388278388;0.0;0.00457875457875;0.000915750915751
0.00585365853659;0.0;0.00780487804878;0.0;0.0;0.00487804878049;0.0;0.0;0.0;0.00390243902439;0.00975609756098;0.0;0.0;0.0107317073171;0.0;0.0;0.0136585365854;0.0;0.0;0.0156097560976;0.0107317073171;0.0;0.0;0.0146341463415;0.0;0.0;0.0146341463415;0.00682926829268;0.0;0.00878048780488;0.0;0.00975609756098;0.0107317073171;0.0;0.0156097560976;0.0;0.0175609756098;0.0;0.00682926829268;0.0;0.0;0.0117073170732;0.0;0.0;0.0;0.0;0.0;0.00780487804878;0.0117073170732;0.0;0.0;0.00780487804878;0.0;0.0;0.0156097560976;0.00780487804878;0.00780487804878;0.0;0.0107317073171;0.00682926829268
0.0150699677072;0.0;0.0;0.0;0.0;0.0;0.005382131324;0.0;0.0129171151776;0.0043057050592;0.0;0.00861141011841;0.0;0.010764262648;0.0;0.0;0.00968783638321;0.0;0.0;0.0;0.0129171151776;0.0;0.0;0.0118406889128;0.0;0.00645855758881;0.0;0.00968783638321;0.0;0.00753498385361;0.0;0.02691065662;0.0;0.0;0.0;0.0;0.0;0.0150699677072;0.0;0.010764262648;0.0129171151776;0.00645855758881;0.0;0.0;0.0;0.0;0.0;0.00753498385361;0.0;0.005382131324;0.0;0.0;0.0;0.0;0.005382131324;0.0021528525296;0.0247578040904;0.0;0.00645855758881;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0508266993264;0.0;0.0;0.0;0.0;0.0;0.0;0.0508266993264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0422535211268;0.0;0.0465401102266;0.0;0.0508266993264;0.0140845070423;0.0;0.0;0.0;0.0;0.0146968769137;0.0;0.0;0.0;0.0;0.0;0.0;0.0159216166565;0.0;0.0165339865279;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041095890411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041095890411;0.0;0.0;0.0;0.0479452054795;0.0;0.0;0.0;0.0;0.041095890411;0.0;0.0;0.0;0.027397260274;0.0;0.0;0.0;0.0;0.0;0.0;0.041095890411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041095890411;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0416666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.00740055504163;0.0;0.00740055504163;0.0;0.0;0.00647548566142;0.00740055504163;0.0;0.0111008325624;0.0111008325624;0.0;0.0;0.0;0.00925069380204;0.0;0.00832562442183;0.0;0.00740055504163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0120259019426;0.0111008325624;0.0;0.00185013876041;0.0;0.0166512488437;0.0;0.0;0.00740055504163;0.00925069380204;0.0;0.0;0.0;0.0166512488437;0.0;0.0;0.00462534690102;0.0;0.0;0.0;0.0;0.00277520814061;0.0;0.0111008325624;0.00740055504163;0.0166512488437;0.0;0.0;0.00462534690102;0.0;0.0194264569843;0.0175763182239;0.00370027752081;0.00555041628122
0.00744558991982;0.0;0.00515463917526;0.0;0.0;0.0;0.0;0.0;0.00171821305842;0.00687285223368;0.00458190148912;0.0;0.0;0.00458190148912;0.0;0.0;0.0;0.0;0.00801832760596;0.0;0.0120274914089;0.0;0.00458190148912;0.0;0.0;0.0;0.0114547537228;0.00801832760596;0.00400916380298;0.0103092783505;0.0;0.00973654066438;0.0;0.0;0.00801832760596;0.00400916380298;0.00687285223368;0.0028636884307;0.0120274914089;0.0108820160367;0.0;0.0;0.0;0.0;0.0;0.00229095074456;0.0;0.0057273768614;0.0;0.0028636884307;0.0;0.00744558991982;0.0;0.0103092783505;0.0057273768614;0.0;0.00916380297824;0.00687285223368;0.00687285223368;0.0
0.00505050505051;0.0;0.0;0.003367003367;0.003367003367;0.0117845117845;0.0;0.0;0.00673400673401;0.0;0.0;0.0;0.00505050505051;0.00673400673401;0.0;0.0;0.00505050505051;0.0;0.00505050505051;0.0;0.00841750841751;0.0;0.00673400673401;0.0;0.0;0.00505050505051;0.003367003367;0.016835016835;0.00841750841751;0.00505050505051;0.0;0.00505050505051;0.0;0.0;0.0;0.0;0.00505050505051;0.0;0.0;0.00505050505051;0.00673400673401;0.0;0.0;0.0;0.0;0.0;0.0;0.010101010101;0.0;0.0;0.0;0.00673400673401;0.00505050505051;0.0;0.00673400673401;0.0;0.0016835016835;0.0;0.00505050505051;0.0
0.00169368497459;0.0;0.00169368497459;0.0;0.0;0.00314541495282;0.00169368497459;0.0;0.00120977498185;0.00362932494556;0.00508105492378;0.0;0.0;0.00338736994919;0.0;0.0;0.00193563997097;0.00241954996371;0.00217759496734;0.0;0.0058069199129;0.0;0.00362932494556;0.00241954996371;0.0;0.00193563997097;0.00145172997822;0.00338736994919;0.00629082990564;0.00217759496734;0.0;0.0106460198403;0.00217759496734;0.0;0.00217759496734;0.00266150496008;0.00266150496008;0.0;0.0;0.0;0.00217759496734;0.00217759496734;0.00217759496734;0.00145172997822;0.00145172997822;0.0;0.00266150496008;0.00145172997822;0.0041132349383;0.00217759496734;0.0;0.00556496491653;0.00169368497459;0.0;0.00217759496734;0.00435518993467;0.00362932494556;0.00871037986934;0.00387127994193;0.00169368497459
0.00546075085324;0.0;0.00170648464164;0.00477815699659;0.0;0.0;0.0;0.0;0.0061433447099;0.00750853242321;0.0;0.0;0.0;0.0037542662116;0.0;0.0;0.0;0.0;0.00409556313993;0.00341296928328;0.00273037542662;0.0;0.0;0.0;0.0;0.00273037542662;0.0037542662116;0.00580204778157;0.0;0.00443686006826;0.0;0.00443686006826;0.0;0.00170648464164;0.00136518771331;0.0;0.00238907849829;0.0;0.00409556313993;0.0;0.0;0.00238907849829;0.0;0.0;0.0;0.0;0.0;0.0037542662116;0.00443686006826;0.0;0.0;0.00682593856655;0.0;0.0;0.00341296928328;0.00170648464164;0.00853242320819;0.0;0.00409556313993;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.128947368421;0.0;0.128947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.121052631579;0.0;0.0;0.0;0.128947368421;0.128947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.121052631579;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0114021571649;0.0040061633282;0.00462249614792;0.0;0.0;0.0;0.0;0.0055469953775;0.0;0.00462249614792;0.0;0.0;0.0;0.00708782742681;0.0;0.00246533127889;0.00184899845917;0.0;0.0;0.0;0.00338983050847;0.0;0.0;0.00338983050847;0.0;0.0;0.00523882896764;0.00647149460709;0.0;0.0;0.0;0.00493066255778;0.0;0.00523882896764;0.0;0.0;0.0;0.0;0.0;0.00677966101695;0.0;0.00277349768875;0.0;0.0;0.0;0.0;0.0;0.00184899845917;0.0;0.0;0.00431432973806;0.00708782742681;0.00493066255778;0.0;0.00647149460709;0.000616332819723;0.00585516178737;0.0;0.0;0.0
0.00644007155635;0.0;0.0;0.0;0.0;0.0;0.00250447227191;0.0046511627907;0.0;0.008228980322;0.0;0.00500894454383;0.0;0.00322003577818;0.0;0.0;0.00858676207513;0.0;0.0046511627907;0.0;0.00357781753131;0.0;0.00536672629696;0.00429338103757;0.0;0.0;0.00322003577818;0.00500894454383;0.0;0.00500894454383;0.0;0.008228980322;0.0046511627907;0.0;0.0;0.0;0.00787119856887;0.0;0.0046511627907;0.00644007155635;0.00357781753131;0.00500894454383;0.00214669051878;0.0;0.00322003577818;0.0;0.0;0.00429338103757;0.0;0.00250447227191;0.00787119856887;0.00644007155635;0.00787119856887;0.00322003577818;0.00357781753131;0.00787119856887;0.008228980322;0.0;0.0046511627907;0.0
0.00794392523364;0.0;0.00794392523364;0.0;0.0;0.0;0.0;0.00747663551402;0.00560747663551;0.00841121495327;0.0;0.00467289719626;0.0;0.00420560747664;0.0;0.0;0.00560747663551;0.0;0.0;0.0;0.000934579439252;0.0;0.00654205607477;0.00654205607477;0.0;0.0;0.00607476635514;0.00981308411215;0.0;0.00514018691589;0.0;0.00981308411215;0.0;0.0116822429907;0.000934579439252;0.00700934579439;0.00327102803738;0.0;0.00514018691589;0.00560747663551;0.00607476635514;0.00654205607477;0.0;0.0;0.0;0.00420560747664;0.0;0.00467289719626;0.0;0.0;0.0;0.00607476635514;0.0;0.0;0.00420560747664;0.00514018691589;0.00607476635514;0.00747663551402;0.0;0.0
0.00201126307321;0.0;0.00281576830249;0.0;0.0;0.00281576830249;0.0;0.0;0.0;0.00563153660499;0.0;0.0;0.0;0.00643604183427;0.0;0.0;0.0048270313757;0.0;0.0;0.0;0.00643604183427;0.0;0.00563153660499;0.0;0.0;0.00321802091714;0.0076427996782;0.00884955752212;0.0;0.00603378921963;0.0;0.0116653258246;0.0;0.0;0.00724054706356;0.0;0.00281576830249;0.0;0.00120675784393;0.00402252614642;0.0;0.0048270313757;0.0;0.00201126307321;0.0;0.0;0.0;0.00603378921963;0.0;0.0;0.0;0.00683829444891;0.0;0.00844730490748;0.00281576830249;0.00402252614642;0.0076427996782;0.0;0.00522928399035;0.00321802091714
0.00389800227383;0.00227383465974;0.0;0.00243625142115;0.0;0.0;0.00146175085269;0.0;0.00113691732987;0.00227383465974;0.00243625142115;0.0;0.0;0.0032483352282;0.0;0.0;0.00471008608088;0.0;0.00194900113692;0.0;0.00487250284229;0.0;0.0;0.00357316875102;0.00211141789833;0.0;0.00406041903524;0.00698392074062;0.0;0.00584700341075;0.0;0.0186779275621;0.00471008608088;0.0050349196037;0.00406041903524;0.0;0.00259866818256;0.00389800227383;0.0;0.0;0.00308591846679;0.00146175085269;0.000974500568459;0.0;0.0;0.0;0.0;0.00308591846679;0.0;0.00292350170538;0.0;0.00568458664934;0.0;0.0;0.00519733636511;0.00422283579665;0.00617183693357;0.00292350170538;0.00211141789833;0.0
0.00501672240803;0.0150501672241;0.0;0.0;0.0;0.0;0.00250836120401;0.0;0.00376254180602;0.0054347826087;0.00627090301003;0.0;0.00501672240803;0.0112876254181;0.0;0.0;0.00209030100334;0.0;0.0;0.0;0.00794314381271;0.00919732441472;0.0;0.00167224080268;0.0;0.0;0.0104515050167;0.00877926421405;0.00376254180602;0.00836120401338;0.0;0.00501672240803;0.0;0.0;0.00459866220736;0.00710702341137;0.00292642140468;0.00376254180602;0.0;0.0125418060201;0.00710702341137;0.00125418060201;0.0;0.0;0.0;0.00919732441472;0.00292642140468;0.00752508361204;0.0;0.00794314381271;0.00501672240803;0.00292642140468;0.0066889632107;0.0;0.00627090301003;0.00334448160535;0.00334448160535;0.00752508361204;0.00627090301003;0.0
0.00726517903477;0.0;0.00328662861097;0.0;0.00276768725134;0.00138384362567;0.0;0.00172980453209;0.00311364815776;0.0058813354091;0.00172980453209;0.00345960906418;0.00259470679813;0.00449749178343;0.0;0.00276768725134;0.00674623767514;0.0;0.0;0.0;0.0;0.00761113994119;0.0;0.00259470679813;0.0;0.0;0.00276768725134;0.0039785504238;0.0;0.00345960906418;0.00207576543851;0.0107247880989;0.00311364815776;0.00536239404947;0.00363258951738;0.00242172634492;0.00207576543851;0.00242172634492;0.0;0.00691921812835;0.0079571008476;0.00276768725134;0.0;0.000691921812835;0.0;0.0058813354091;0.0058813354091;0.00155682407888;0.0;0.0;0.0;0.00484345268985;0.0;0.0;0.00294066770455;0.00138384362567;0.00345960906418;0.00484345268985;0.00328662861097;0.00121086317246
0.00263256863483;0.00263256863483;0.00451297480256;0.0;0.0;0.00188040616773;0.00188040616773;0.00413689356901;0.0;0.00714554343738;0.0;0.00263256863483;0.0;0.00451297480256;0.0;0.0;0.00526513726965;0.0;0.0;0.0;0.00300864986837;0.0;0.0;0.0;0.0;0.0;0.0048890560361;0.00526513726965;0.0;0.00188040616773;0.00451297480256;0.0048890560361;0.0;0.0;0.0;0.00676946220384;0.00376081233546;0.0;0.0;0.00601729973674;0.0101541933058;0.00338473110192;0.00150432493419;0.00225648740128;0.0;0.0;0.0;0.00413689356901;0.0;0.00300864986837;0.0;0.0056412185032;0.00752162467093;0.0;0.00827378713802;0.00601729973674;0.00639338097029;0.00714554343738;0.00338473110192;0.00451297480256
0.00320512820513;0.0090811965812;0.00373931623932;0.0;0.0;0.0;0.0;0.0;0.00480769230769;0.0;0.00961538461538;0.0;0.0;0.00587606837607;0.00641025641026;0.0;0.0;0.00267094017094;0.0;0.00534188034188;0.0;0.0;0.00267094017094;0.0;0.0;0.0090811965812;0.00534188034188;0.00801282051282;0.0;0.0106837606838;0.0;0.00801282051282;0.0;0.0;0.00267094017094;0.0042735042735;0.00641025641026;0.0;0.00747863247863;0.0042735042735;0.0;0.0;0.0;0.0;0.0090811965812;0.0;0.0;0.00641025641026;0.0;0.0;0.0;0.00961538461538;0.0;0.00534188034188;0.00267094017094;0.0;0.00747863247863;0.0;0.00373931623932;0.0
0.0100456621005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00730593607306;0.0118721461187;0.0;0.0;0.00821917808219;0.0;0.0;0.00639269406393;0.00365296803653;0.00639269406393;0.00639269406393;0.0;0.00913242009132;0.00821917808219;0.0;0.0;0.0;0.0100456621005;0.0264840182648;0.00821917808219;0.0;0.0;0.0200913242009;0.00547945205479;0.0;0.00730593607306;0.0;0.0127853881279;0.0;0.00639269406393;0.00639269406393;0.00639269406393;0.0027397260274;0.0;0.0;0.00639269406393;0.0237442922374;0.013698630137;0.00730593607306;0.0;0.0;0.0;0.0;0.0;0.00547945205479;0.00365296803653;0.00639269406393;0.0237442922374;0.0;0.0;0.0
